Wavelength Flux
4.180866210999999444e-01 3.027500057833747149e-14
4.183615722999999842e-01 3.147700131686352598e-14
4.186364746000000303e-01 3.087100006507990935e-14
4.189114257999999591e-01 3.042400045002308095e-14
4.191863281000000052e-01 2.923599947204924554e-14
4.194612304999999486e-01 2.992599928714617663e-14
4.197361815999999801e-01 2.982200058188229363e-14
4.200110840000000345e-01 2.821700020177748264e-14
4.202860351999999633e-01 2.736500025332048308e-14
4.205609375000000094e-01 2.914199914369475231e-14
4.208358398000000555e-01 2.777100008559841432e-14
4.211107909999999843e-01 2.678700021670719911e-14
4.213856934000000387e-01 2.521100055065048084e-14
4.216605956999999738e-01 2.165399919107097865e-14
4.219354980000000199e-01 1.973800049998638423e-14
4.222104492000000597e-01 1.580600071399845818e-14
4.224853516000000031e-01 9.768000041362589342e-15
4.227602539000000492e-01 7.476099986747797993e-15
4.230352050999999780e-01 1.071299997226337480e-14
4.233101074000000241e-01 1.460799966504933850e-14
4.235850097999999675e-01 1.872800010774625101e-14
4.238599121000000136e-01 2.084799990791346563e-14
4.241348632999999424e-01 2.111400044060331160e-14
4.244097655999999885e-01 2.293900068809848203e-14
4.246846679999999874e-01 2.381900015765991974e-14
4.249595702999999780e-01 2.360799916830119000e-14
4.252344726999999769e-01 2.182100020695163650e-14
4.255093750000000230e-01 2.041500005340885632e-14
4.257843262000000073e-01 2.238699948076822155e-14
4.260592284999999979e-01 2.321199940699854303e-14
4.263341309000000523e-01 2.362799931025175854e-14
4.266090331999999874e-01 2.567299942513728839e-14
4.268839355000000335e-01 2.601500083605247371e-14
4.271588378999999769e-01 2.499399917989340164e-14
4.274337402000000230e-01 2.288200045294595114e-14
4.277086425999999664e-01 2.373100021070377597e-14
4.279835449000000125e-01 2.803100023688991083e-14
4.282584473000000114e-01 2.790600019673180471e-14
4.285333496000000020e-01 2.807500021036798271e-14
4.288082520000000009e-01 2.710199991132981184e-14
4.290831543000000470e-01 2.327500002354942338e-14
4.293580565999999821e-01 2.658700049126740822e-14
4.296329590000000365e-01 2.851399875220504698e-14
4.299078612999999716e-01 2.712200005328038038e-14
4.301827637000000260e-01 2.754000064835501055e-14
4.304576659999999610e-01 2.724000021316237696e-14
4.307325684000000154e-01 2.737500032429576735e-14
4.310074706999999505e-01 2.618599984744417186e-14
4.312823729999999967e-01 3.055499917751364203e-14
4.315572753999999955e-01 3.006699977967791648e-14
4.318321776999999861e-01 2.986200086578343071e-14
4.321070311999999913e-01 3.081199913810596380e-14
4.323819335999999347e-01 3.159400028380186798e-14
4.326568358999999808e-01 3.178399993826637460e-14
4.329317382999999797e-01 3.260999936337445615e-14
4.332066405999999703e-01 3.427800036003014750e-14
4.334814940999999755e-01 3.562200108996570191e-14
4.337563965000000299e-01 3.454399919865409896e-14
4.340312987999999650e-01 3.419600079447235319e-14
4.343062012000000194e-01 3.530099931987884521e-14
4.345810547000000246e-01 3.443599910974738665e-14
4.348559570000000152e-01 3.608699846108578968e-14
4.351308594000000141e-01 3.516499970986769474e-14
4.354057128999999637e-01 3.063499974531591619e-14
4.356806152000000099e-01 3.152299859403122351e-14
4.359555176000000087e-01 3.153100136131688214e-14
4.362303710999999584e-01 3.136900122795681367e-14
4.365052734000000045e-01 3.366499922797042132e-14
4.367801270000000180e-01 3.506499900011485205e-14
4.370550293000000086e-01 3.606900070502253031e-14
4.373298828000000138e-01 3.513500119100773644e-14
4.376047851999999572e-01 3.481399942092087973e-14
4.378796387000000179e-01 3.439100133145744920e-14
4.381545409999999530e-01 3.483399956287144827e-14
4.384293945000000137e-01 3.201300037775425822e-14
4.387042969000000125e-01 3.515899932846934528e-14
4.389791503999999622e-01 3.592899971136855053e-14
4.392540527000000083e-01 3.716099896875456332e-14
4.395289061999999580e-01 3.736800026853635825e-14
4.398037597999999715e-01 3.757500156831815319e-14
4.400786621000000176e-01 3.808699910361548757e-14
4.403535155999999673e-01 3.753600078329477618e-14
4.406283690999999725e-01 3.573200017662793437e-14
4.409032715000000269e-01 3.863299992954739859e-14
4.411781249999999766e-01 4.058199902425702055e-14
4.414529784999999817e-01 4.194099901362255411e-14
4.417278809000000361e-01 4.460000145351146472e-14
4.420027343999999858e-01 4.418900073871294409e-14
4.422775878999999910e-01 4.268100087766180106e-14
4.425524414000000517e-01 4.041799989314143193e-14
4.428272949000000014e-01 3.961800099138226838e-14
4.431021484000000066e-01 4.286699914848347837e-14
4.433770507999999499e-01 4.305400030631470476e-14
4.436519043000000107e-01 4.106099954406111641e-14
4.439267578000000158e-01 4.203900072561987666e-14
4.442016112999999655e-01 4.538700009359616927e-14
4.444764648000000262e-01 4.768799897613036631e-14
4.447513184000000397e-01 5.020700042236529714e-14
4.450261718999999894e-01 5.038499931403310483e-14
4.453010253999999946e-01 4.775100128674714117e-14
4.455758789000000553e-01 4.580799918530407966e-14
4.458507324000000049e-01 4.420300049926516317e-14
4.461255859000000101e-01 4.604300000619031275e-14
4.464004394999999681e-01 4.744600166309981271e-14
4.466752440999999796e-01 4.883300117356978443e-14
4.469500976999999931e-01 4.960400105534674975e-14
4.472249512000000538e-01 5.025300108766478369e-14
4.474998047000000034e-01 5.140200128061524210e-14
4.477746581999999531e-01 5.315599983833976805e-14
4.480494628999999729e-01 5.374900082844892568e-14
4.483243164000000336e-01 5.256999872850671995e-14
4.485991699000000388e-01 5.393300010151508284e-14
4.488740233999999885e-01 5.573899970593744480e-14
4.491488281000000082e-01 5.552499852587954032e-14
4.494236815999999579e-01 5.718700252926867122e-14
4.496984862999999777e-01 5.550899976757180110e-14
4.499733398000000384e-01 5.756099806866754598e-14
4.502481934000000519e-01 5.770100245045331477e-14
