name,mean_final_rating,grade,object_type,r_e,r_e_err,objid_lens,objid,ra,dec,g,r,i,z
DELJ080123-063453,0.5833333333333334,B,source,,,10676300171714.0,10676300031592.0,120.34696000472559,-6.581650999095189,21.396095000000003,,,
DELJ080123-063453,0.5833333333333334,B,source,,,10676300171714.0,10676300026010.0,120.34780983447529,-6.582220897382285,21.646048,,,20.152126000000003
DELJ080123-063453,0.5833333333333334,B,source,,,10676300171714.0,10676300031594.0,120.34814609838156,-6.5815818429723825,21.460949,,,
DELJ080347-012140,1.0,B,lens,2.3293099152712613,0.26841375027509257,10625100177205.0,10625100177205.0,120.94603452259987,-1.36132181954882,18.911867,18.018124,17.624098,17.34662
DELJ080347-012140,1.0,B,source,,,10625100177205.0,nan,120.9454124,-1.3614379,,,,
DELJ080347-012140,1.0,B,source,,,10625100177205.0,nan,120.9466347,-1.3610436,,,,
DELJ080647-124823,0.5833333333333334,B,lens,2.1528029944365086,0.5902822388440219,10753100134296.0,10753100134296.0,121.69685397046676,-12.806399875597096,18.526861,18.256939000000003,17.837367999999998,17.62978
DELJ080647-124823,0.5833333333333334,B,source,,,10753100134296.0,nan,121.6970251,-12.8059806,,,,
DELJ080647-124823,0.5833333333333334,B,source,,,10753100134296.0,10753100119042.0,121.69715584873072,-12.807083968018222,19.393420000000003,19.002136,18.625559,18.614826
DELJ080830-241927,0.6666666666666666,B,lens,5.3227146866570365,0.5938791765633352,10868300347986.0,10868300347986.0,122.12627322305048,-24.3243703728766,21.281395,21.334132999999998,20.424847,19.729692
DELJ080830-241927,0.6666666666666666,B,source,,,10868300347986.0,nan,122.1247195,-24.3247965,,,,
DELJ081352-201441,0.5833333333333334,B,lens,4.3898320145200955,0.31462649596069897,10830000043587.0,10830000043587.0,123.46837058701486,-20.24482265471893,21.837387,20.802103,20.372974,19.92336
DELJ081352-201441,0.5833333333333334,B,source,,,10830000043587.0,10830000058030.0,123.46733468477737,-20.245476905965205,21.445621,21.298145,21.151031,
DELJ081352-201441,0.5833333333333334,B,source,,,10830000043587.0,10830000134581.0,123.4678591961825,-20.245995507159282,22.48051,21.480339999999998,,
DELJ081658-032810,0.75,B,lens,5.1658525793844134,0.9032798373434057,10650800030021.0,10650800030021.0,124.24444940829187,-3.4696517235552164,21.9439,20.499184,19.790152,18.590298
DELJ081658-032810,0.75,B,source,,,10650800030021.0,nan,124.2433513,-3.4683852,,,,
DELJ081658-032810,0.75,B,source,,,10650800030021.0,nan,124.2439471,-3.4707364,,,,
DELJ082434+000145,0.5,B,lens,2.3216129454859322,0.29511328127065,10612400023426.0,10612400023426.0,126.14293639940529,0.0292860786777851,21.228329000000002,19.848198,19.42504,19.080793
DELJ082434+000145,0.5,B,source,,,10612400023426.0,10612400086878.0,126.1427040278384,0.0299271233108982,22.277468,21.260984,,
DELJ082434+000145,0.5,B,source,,,10612400023426.0,10612400038319.0,126.14353494790528,0.0291797252761228,21.294610000000002,20.192654,20.014812,19.660038
DELJ082559-222023,0.5,B,lens,1.5119204080100976,0.30370807233521835,10855700080660.0,10855700080660.0,126.49695609383556,-22.339940779879328,20.171454999999998,19.238121,18.88195,18.944704
DELJ082559-222023,0.5,B,source,,,10855700080660.0,10855700311229.0,126.49731894953241,-22.3396883132522,,,,19.803635
DELJ082627-124242,0.75,B,lens,1.958248038471078,0.3282177841034185,10753300047930.0,10753300047930.0,126.6126473203088,-12.711742642531377,19.52981,18.912857000000002,18.600070000000002,18.391937
DELJ082627-124242,0.75,B,source,,,10753300047930.0,nan,126.6125497,-12.7122782,,,,
DELJ084027-092603,0.6666666666666666,B,lens,3.475929003404612,0.4361196904143332,10715000101026.0,10715000101026.0,130.11645933970354,-9.434230710815925,19.318178,18.346655,17.988989,17.808037
DELJ084027-092603,0.6666666666666666,B,source,,,10715000101026.0,10715000007224.0,130.1173713515409,-9.43458120012751,20.828474,,,
DELJ084230-150251,0.5833333333333334,B,lens,4.317671318508959,0.40351474582428304,10766200135193.0,10766200135193.0,130.62773340421688,-15.047560445018988,18.575064,17.541563,17.230186,17.129429000000002
DELJ084230-150251,0.5833333333333334,B,source,,,10766200135193.0,10766200017478.0,130.62706306621826,-15.046451268644946,19.999313,,,
DELJ084230-150251,0.5833333333333334,B,source,,,10766200135193.0,10766200013353.0,130.6286593503844,-15.046895322817152,19.56483,18.781998,,18.354492
DELJ084238-190011,0.5,B,lens,2.33829954046103,0.35206943042998484,10817400093472.0,10817400093472.0,130.6614691578022,-19.003312367498367,19.771442,18.829037,18.330574,18.085495
DELJ084238-190011,0.5,B,source,,,10817400093472.0,10817400015909.0,130.6610911693936,-19.003775048444798,21.964985000000002,,,
DELJ084238-190011,0.5,B,source,,,10817400093472.0,10817400015908.0,130.66114066723563,-19.002668993909182,21.036758,20.623003,,
DELJ084342-015702,0.9166666666666666,B,lens,2.6842445334379232,0.3760734597826783,10638200157125.0,10638200157125.0,130.92503986625215,-1.951034025926916,22.304237,20.229855,20.121067,19.752937
DELJ084342-015702,0.9166666666666666,B,source,,,10638200157125.0,nan,130.9248708,-1.9503078,,,,
DELJ084831-185902,0.5,B,lens,3.5535663663025847,0.3858262209353226,10804700118953.0,10804700118953.0,132.13245103265496,-18.98411822955184,21.464525,21.187096,20.903889000000003,21.05382
DELJ084831-185902,0.5,B,source,,,10804700118953.0,10804700179079.0,132.13151437636824,-18.984710368096952,,,,22.141302
DELJ084831-185902,0.5,B,source,,,10804700118953.0,10804700057368.0,132.13200982393832,-18.984925591522373,21.33929,20.868265,20.538944,21.268573999999997
DELJ084848-124702,0.5,B,lens,3.7093859819366717,0.5809086848239265,10753500153837.0,10753500153837.0,132.20033071852637,-12.783992510038528,21.47118,20.331947,19.822641,19.676828
DELJ084848-124702,0.5,B,source,,,10753500153837.0,10753500031565.0,132.1991278926234,-12.783939487267444,22.726088,,,
DELJ084848-124702,0.5,B,source,,,10753500153837.0,10753500153862.0,132.19960504333653,-12.783458494843018,21.15075,20.68773,20.513977,20.418723999999997
DELJ085214-054219,0.75,B,lens,2.5724630356485383,0.26790865248833556,10676700005304.0,10676700005304.0,133.05863742660543,-5.7054397305838895,21.765747,20.437707999999997,19.845339000000003,19.47105
DELJ085214-054219,0.75,B,source,,,10676700005304.0,10676700005275.0,133.05838872568785,-5.704754903235313,20.959568,20.446543,20.24664,19.987314
DELJ085214-054219,0.75,B,source,,,10676700005304.0,10676700140047.0,133.05891513007356,-5.704795515971612,21.768688,21.266365,21.29818,20.539701
DELJ085959-325812,0.5833333333333334,B,lens,2.6412984879184354,0.36383645211286175,10958400189562.0,10958400189562.0,134.99616074602616,-32.96983017553539,99.0,21.014156,20.395554,99.0
DELJ085959-325812,0.5833333333333334,B,source,,,10958400189562.0,10958400045504.0,134.9956369650589,-32.96935444003739,21.139933,20.694662,19.883743,
DELJ085959-325812,0.5833333333333334,B,source,,,10958400189562.0,10958400189563.0,134.99613843589316,-32.96909535326273,21.381016,20.993470000000002,20.76838,
DELJ085959-325812,0.5833333333333334,B,source,,,10958400189562.0,10958400150845.0,134.99699151614547,-32.9694012452606,21.445591,20.902725,21.205181,21.18666
DELJ090749-092452,0.5833333333333334,B,lens,1.446895276330258,0.30052390821142355,10715200205681.0,10715200205681.0,136.95423250601064,-9.414685431397274,21.793894,20.403727,19.043041,18.367247
DELJ090749-092452,0.5833333333333334,B,source,,,10715200205681.0,nan,136.9545861,-9.4144858,,,,
DELJ090941-135736,0.8333333333333334,B,lens,2.0318804337545586,0.6518418743265111,10753700102942.0,10753700102942.0,137.4229485592342,-13.960095234669126,21.550320000000003,19.809395000000002,19.002367,18.450335
DELJ090941-135736,0.8333333333333334,B,source,,,10753700102942.0,10753700017382.0,137.42259109130148,-13.960291915635764,22.165903,,,
DELJ090941-135736,0.8333333333333334,B,source,,,10753700102942.0,10753700031036.0,137.42318710467976,-13.960787594655585,22.836353,,,
DELJ091938-232649,0.5833333333333334,B,lens,1.7083490458975947,0.3139492389323348,10856200169034.0,10856200169034.0,139.91179226089756,-23.44696034628936,20.764376000000002,19.475863,19.165625,18.821308
DELJ091938-232649,0.5833333333333334,B,source,,,10856200169034.0,10856200007435.0,139.91222532104302,-23.447219847905558,21.216929999999998,20.76537,,
DELJ092550-123057,0.75,B,lens,3.699643880789683,0.42867685549719914,10741000154634.0,10741000154634.0,141.4604859653357,-12.515863497727635,21.07599,19.905561,19.238369,18.719366
DELJ092550-123057,0.75,B,source,,,10741000154634.0,10741000051879.0,141.4599702058751,-12.516623154094946,20.818562,19.951635,19.742138,19.400604
DELJ092550-123057,0.75,B,source,,,10741000154634.0,10741000113767.0,141.46084950964118,-12.514778627348946,,,,19.556227
DELJ092550-123057,0.75,B,source,,,10741000154634.0,10741000164626.0,141.46138518177798,-12.515324297091125,20.116278,19.219002,19.111652,18.782269
DELJ093105-143507,0.5833333333333334,B,lens,1.7597829222630956,0.31677739713383657,10766600130018.0,10766600130018.0,142.77143678840994,-14.585335295570733,20.613111,19.360867000000002,18.908764,18.585194
DELJ093105-143507,0.5833333333333334,B,source,,,10766600130018.0,10766600010562.0,142.77165139258287,-14.584892781290874,21.507023,,,
DELJ093149-132425,0.6666666666666666,B,lens,3.430851837448062,0.9698805114061052,10753900146926.0,10753900146926.0,142.95483567838042,-13.40719728751377,19.890854,19.737217,19.263823000000002,19.335516000000002
DELJ093149-132425,0.6666666666666666,B,source,,,10753900146926.0,10753900043379.0,142.95486937872803,-13.407841467495802,20.79431,20.768158,20.606360000000002,20.789623000000002
DELJ093149-132425,0.6666666666666666,B,source,,,10753900146926.0,10753900051705.0,142.9554376802424,-13.406468778165376,,21.414122,,
DELJ093149-132425,0.6666666666666666,B,source,,,10753900146926.0,10753900043382.0,142.95604691371437,-13.406698802229867,22.722178,22.39256,,22.182373000000002
DELJ093450-001234,0.5833333333333334,B,lens,3.0516193364171027,0.7579360578640377,10613100050146.0,10613100050146.0,143.7107316374655,-0.2096385740023834,19.288104999999998,18.699688000000002,18.626469,18.526081
DELJ093450-001234,0.5833333333333334,B,source,,,10613100050146.0,10613100007312.0,143.7100511334125,-0.2091171865009613,20.891323,,,
DELJ093450-001234,0.5833333333333334,B,source,,,10613100050146.0,10613100003253.0,143.71034542141413,-0.2100054484883884,20.571085,,,
DELJ093450-001234,0.5833333333333334,B,source,,,10613100050146.0,10613100021246.0,143.7115611032928,-0.208961179176498,20.409634,,20.045044,
DELJ093450-001234,0.5833333333333334,B,source,,,10613100050146.0,10613100025943.0,143.7116103444619,-0.2099425752271742,20.99931,20.350163000000002,20.291769,
DELJ094253-112923,0.5,B,lens,2.800510346445556,0.3844582448140319,10728400135669.0,10728400135669.0,145.7247121558541,-11.489829128475776,19.924870000000002,19.024918,18.593177999999998,18.397228
DELJ094253-112923,0.5,B,source,,,10728400135669.0,10728400010993.0,145.72519773740024,-11.490444535315573,20.246597,,,
DELJ094807-292315,0.9166666666666666,B,lens,3.893262053241948,0.5932202104550547,10920400109718.0,10920400109718.0,147.03138420726876,-29.38752976465408,18.780217999999998,18.113955999999998,18.178051,17.90086
DELJ094807-292315,0.9166666666666666,B,source,,,10920400109718.0,10920400080589.0,147.02991080274657,-29.38781777669565,21.286127,,20.829945000000002,
DELJ094807-292315,0.9166666666666666,B,source,,,10920400109718.0,10920400207424.0,147.0315255644241,-29.38653663779698,20.358467,,19.73339,
DELJ094807-292315,0.9166666666666666,B,source,,,10920400109718.0,10920400017691.0,147.03201887250563,-29.38679331242621,19.369732,19.264124,19.123978,
DELJ094807-292315,0.9166666666666666,B,source,,,10920400109718.0,10920400059092.0,147.03247521600082,-29.386999662245145,20.18842,,19.829689000000002,
DELJ095136-180146,0.6666666666666666,B,lens,3.9360807133765308,0.4736104663350959,10805300078215.0,10805300078215.0,147.902900550006,-18.029597753222035,19.76717,18.9128,18.803326000000002,18.713082999999997
DELJ095136-180146,0.6666666666666666,B,source,,,10805300078215.0,10805300038664.0,147.90191604116927,-18.030162573855574,20.557348,20.052423,,
DELJ095214-274801,0.8333333333333334,B,lens,2.341550255746814,0.3524317465863138,10894800107640.0,10894800107640.0,148.0611352004478,-27.800394796168103,20.828169,19.581312,19.210743,18.870441
DELJ095214-274801,0.8333333333333334,B,source,,,10894800107640.0,10894800028159.0,148.06042065757043,-27.80024134081621,23.041242999999998,,,
DELJ095312-333136,0.5833333333333334,B,lens,2.505143648933972,0.36350654329453574,10946000068202.0,10946000068202.0,148.30032787106433,-33.5266678928663,20.955807,19.997192000000002,18.987986,18.506258
DELJ095312-333136,0.5833333333333334,B,source,,,10946000068202.0,10946000265074.0,148.29981144365837,-33.526121174857714,20.231703,19.870338,19.612066,19.278051
DELJ095358-011453,0.5833333333333334,B,lens,1.9882515673763588,0.3300166707179283,10626100137038.0,10626100137038.0,148.49250825397738,-1.248302575493355,21.982155,20.606939999999998,19.461458,18.824312
DELJ095358-011453,0.5833333333333334,B,source,,,10626100137038.0,10626100068060.0,148.4925249192839,-1.2488546162213936,21.511093,21.27995,21.257514999999998,
DELJ095418-172719,0.75,B,lens,2.038355546662188,0.3282143831005216,10805300010256.0,10805300010256.0,148.57853300845147,-17.45534100308005,21.926437,20.84834,20.280455,19.740604
DELJ095418-172719,0.75,B,source,,,10805300010256.0,10805300023023.0,148.5780544791567,-17.455572453331794,21.624043,21.143845000000002,20.846655,20.614166
DELJ095418-172719,0.75,B,source,,,10805300010256.0,10805300033342.0,148.57829226346578,-17.45476445644732,,22.3503,22.15519,
DELJ095529-255822,0.75,B,lens,3.072549922413778,0.2830252808405626,10882100041396.0,10882100041396.0,148.87477486999902,-25.973044306015648,20.874985000000002,19.761103,19.51371,19.391457
DELJ095529-255822,0.75,B,source,,,10882100041396.0,10882100075776.0,148.87560190774303,-25.973401185634344,22.352219,21.280102,,
DELJ095529-255822,0.75,B,source,,,10882100041396.0,10882100026130.0,148.87569616264364,-25.972740364034266,22.447495,,,
DELJ095735-260422,0.5833333333333334,B,lens,1.5376146006492761,0.3049953222613395,10882100284039.0,10882100284039.0,149.39786829251403,-26.07280197530941,18.576984,17.913483,17.589272,17.469604
DELJ095735-260422,0.5833333333333334,B,source,,,10882100284039.0,nan,149.3981977,-26.07311,,,,
DELJ095856-274215,0.8333333333333334,B,lens,4.405404212879143,0.40604037610211124,10894900002229.0,10894900002229.0,149.7335123141999,-27.704340678830892,21.299477,20.129547,19.302020000000002,18.906254
DELJ095856-274215,0.8333333333333334,B,source,,,10894900002229.0,nan,149.7322862,149.7322862,,,,
DELJ095856-274215,0.8333333333333334,B,source,,,10894900002229.0,10894900193770.0,149.73304332457536,-27.70546616763332,22.32751,22.171518,,
DELJ095856-274215,0.8333333333333334,B,source,,,10894900002229.0,10894900074776.0,149.73426929123545,-27.705519816453403,,20.495214,20.562782000000002,20.386696
DELJ095856-274215,0.8333333333333334,B,source,,,10894900002229.0,10894900001426.0,149.7344123253421,-27.70536983223007,20.913776000000002,20.309366,20.19524,20.063007
DELJ095856-274215,0.8333333333333334,B,source,,,10894900002229.0,10894900207220.0,149.7345160447782,-27.70515570234068,,20.260841,20.222672,19.61422
DELJ095856-274215,0.8333333333333334,B,source,,,10894900002229.0,10894900274181.0,149.73476147047208,-27.704785111239428,,,,20.424498
DELJ100023-053500,0.5833333333333334,B,lens,2.3831126450254776,0.35520672683495635,10664500138272.0,10664500138272.0,150.09831463565632,-5.583455371329862,20.384777,18.991104,18.776526999999998,18.454224
DELJ100023-053500,0.5833333333333334,B,source,,,10664500138272.0,10664500006422.0,150.09765575450055,-5.583364833867719,21.309317,20.495722,,
DELJ100217-195950,0.6666666666666666,B,lens,5.26022450030684,0.42164924116657176,10818100164892.0,10818100164892.0,150.57357891293395,-19.997241429982566,18.379927,17.489475,16.94014,16.820726
DELJ100217-195950,0.6666666666666666,B,source,,,10818100164892.0,10818100180148.0,150.57321634938887,-19.99570635063786,,,,20.283352
DELJ100217-195950,0.6666666666666666,B,source,,,10818100164892.0,10818100043584.0,150.57366612785603,-19.998765962445873,19.117388000000002,,,18.28353
DELJ100217-195950,0.6666666666666666,B,source,,,10818100164892.0,10818100081552.0,150.5749834976051,-19.99696377876545,19.147157999999997,18.629476999999998,,19.993412
DELJ100217-195950,0.6666666666666666,B,source,,,10818100164892.0,10818100180154.0,150.57506048075908,-19.99735339227111,,,,19.633219
DELJ100415-294553,0.5,B,lens,1.6406091589093699,0.27528713520385745,10920500194491.0,10920500194491.0,151.06414865329003,-29.76494757471707,21.459362,20.398777,19.845596,19.612910999999997
DELJ100415-294553,0.5,B,source,,,10920500194491.0,10920500002578.0,151.06370707352102,-29.76515001957712,22.655102,,,
DELJ100415-294553,0.5,B,source,,,10920500194491.0,10920500014259.0,151.06456506289473,-29.76526026809795,22.290264,,,
DELJ101059+002014,0.9166666666666666,B,lens,4.357701525825219,0.38119183785660127,10613400069869.0,10613400069869.0,152.7493258550393,0.3374880688769224,20.817829999999997,19.349467999999998,18.883347,18.591942
